id,standard,subject,branch,source_class,unit,chapter,topic,subtopic,question_type,question,option_A,option_B,option_C,option_D,correct_option,correct_answer,explanation,difficulty,cognitive_level,marks_correct,marks_incorrect,marks_unattempted,source_document,source_chapter,source_page,syllabus_reference,figure_files,figure_required,tags,generator_eligible,validation_status
NEET27-PHY-1085,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Charge,Quantisation of charge,Direct MCQ,The charge on an isolated body is changed by transferring electrons only. The smallest possible change in its charge is:,3.2 × 10⁻¹⁹ C,"zero, because charge can be varied continuously",1.6 × 10⁻²⁷ C,1.6 × 10⁻¹⁹ C,D,1.6 × 10⁻¹⁹ C,"Because charge exists only in packets of size e, the change in charge on transferring n electrons is n e. The smallest non zero value corresponds to n = 1, that is a change of 1.6 × 10⁻¹⁹ C.",Difficult,Analysis,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Charge|Quantisation of charge,True,PASS
NEET27-PHY-1086,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Charge,Charge sharing by conduction,Multi-step numerical MCQ,"An isolated metal sphere P carries charge Q. An identical sphere R, initially uncharged, is touched to P, removed and fully discharged to earth. This process of touching, removing and discharging R is carried out three times in all. The charge finally on P is:",Q / 3,Q / 6,Q / 8,Q / 4,C,Q / 8,"R is uncharged at the start of every contact because it is discharged each time. So each contact shares the charge on P equally and halves it. After the first contact P holds Q/2, after the second Q/4, and after the third Q/8.",Difficult,Analysis,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Charge|Charge sharing by conduction,True,PASS
NEET27-PHY-1087,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Charge,Charging by friction,Direct MCQ,A glass rod rubbed with a silk cloth is found to be positively charged. During the rubbing:,protons move from the silk cloth to the glass rod,protons move from the glass rod to the silk cloth,electrons move from the silk cloth to the glass rod,electrons move from the glass rod to the silk cloth,D,electrons move from the glass rod to the silk cloth,"Only the loosely bound electrons can be transferred by rubbing. The glass rod ends up positive, so it must have lost electrons, that is electrons went from the glass to the silk. The silk becomes equally negative.",Easy,Recall,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Charge|Charging by friction,True,PASS
NEET27-PHY-1088,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Charge,Quantisation of charge,One-step numerical MCQ,"A small sphere carries a charge of -3.2 × 10⁻¹⁸ C. Taking the magnitude of the electronic charge to be 1.6 × 10⁻¹⁹ C, the number of excess electrons on the sphere is:",0.5,20,200,2,B,20,n = (3.2 × 10⁻¹⁸) / (1.6 × 10⁻¹⁹) = 2 × 10¹ = 20. The sphere carries 20 electrons more than the number needed for neutrality.,Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Charge|Quantisation of charge,True,PASS
NEET27-PHY-1089,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Charge,Quantisation of charge,One-step numerical MCQ,The magnitude of the charge on one electron is 1.6 × 10⁻¹⁹ C. A body carrying a charge of 1 C therefore carries a number of electronic charges equal to about:,6.25 × 10¹⁸,6.25 × 10⁻¹⁸,1.6 × 10⁻¹⁹,1.6 × 10¹⁹,A,6.25 × 10¹⁸,n = q / e = 1 / (1.6 × 10⁻¹⁹) = 0.625 × 10¹⁹ = 6.25 × 10¹⁸. So one coulomb corresponds to about 6.25 × 10¹⁸ electronic charges.,Easy,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Charge|Quantisation of charge,True,PASS
NEET27-PHY-1090,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Charge,Charge sharing by conduction,One-step numerical MCQ,Two identical metal spheres carry charges of +7 microC and -3 microC. They are brought into contact and then separated. The charge on each sphere after separation is:,+5 microC,+2 microC,+10 microC,+4 microC,B,+2 microC,"Total charge = (+7) + (-3) = +4 microC. Because the spheres are identical, contact shares this equally, giving (+4)/2 = +2 microC on each. Note that 6.25 × 10¹² electrons had to move for this redistribution.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Charge|Charge sharing by conduction,True,PASS
NEET27-PHY-1091,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Charge,Quantisation of charge,Direct MCQ,Quantisation of charge is not evident in everyday laboratory measurements because:,charge behaves as a continuous fluid inside conductors,charge stops being quantised once the number of electrons is very large,laboratory instruments measure current rather than charge,the elementary charge is so small that ordinary charges correspond to enormous values of n,D,the elementary charge is so small that ordinary charges correspond to enormous values of n,"A charge of only 1 microC already corresponds to n = 10⁻⁶ / (1.6 × 10⁻¹⁹), which is about 6.25 × 10¹². Adding or removing one electron changes such a charge by a fraction of order 10⁻¹³, far below any measurable resolution, so the charge appears to vary continuously.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Charge|Quantisation of charge,True,PASS
NEET27-PHY-1092,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Dipole,Potential energy of a dipole,Direct MCQ,"A dipole of moment p is free to rotate in a uniform electric field E. Its potential energy is least, and its equilibrium is stable, when the angle between p and E is:","0°, and this position is one of unstable equilibrium","180°, and this position is one of stable equilibrium","90°, and this position is one of minimum potential energy","0°, and this position is one of stable equilibrium",D,"0°, and this position is one of stable equilibrium","U = -p E cos θ is smallest, equal to -p E, when cos θ = 1, that is θ = 0. A small displacement from this position produces a restoring torque, so the alignment with the field is stable.",Easy,Recall,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Dipole|Potential energy of a dipole,True,PASS
NEET27-PHY-1093,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Dipole,Oscillation of a dipole,Conceptual/application MCQ,"A dipole performs small angular oscillations about its equilibrium position in a uniform electric field. If the field strength is made four times as large, the period of oscillation becomes:",twice its earlier value,four times its earlier value,unchanged,half of its earlier value,D,half of its earlier value,"The restoring torque for small angular displacements is p E θ, giving T = 2 π √(I / (p E)). The period varies as 1 / √E, so multiplying E by 4 divides T by 2.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Dipole|Oscillation of a dipole,True,PASS
NEET27-PHY-1094,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Dipole,Dipole moment,Direct MCQ,The electric dipole moment of a pair of equal and opposite point charges is directed:,always along the external electric field in which the dipole is placed,from the negative charge towards the positive charge,from the positive charge towards the negative charge,perpendicular to the line joining the two charges,B,from the negative charge towards the positive charge,"By convention the dipole moment vector points from the negative charge to the positive charge, along the line joining them. Its magnitude is the product of either charge and the separation between them.",Easy,Recall,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Dipole|Dipole moment,True,PASS
NEET27-PHY-1095,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Dipole,Potential energy of a dipole,One-step numerical MCQ,A dipole of moment 5 × 10⁻⁶ C m is aligned along a uniform electric field of 2 × 10⁴ N C⁻¹. Its potential energy in this position is:,zero,+0.1 J,-0.1 J,-0.05 J,C,-0.1 J,"With θ = 0, U = -p E = -(5 × 10⁻⁶)(2 × 10⁴) = -0.1 J. The negative value shows that work must be done against the field to disturb the dipole from alignment.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Dipole|Potential energy of a dipole,True,PASS
NEET27-PHY-1096,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Dipole,Oscillation of a dipole,Multi-step numerical MCQ,A dipole of moment 2 × 10⁻⁶ C m and moment of inertia 1 × 10⁻⁶ kg m² oscillates with small amplitude about its equilibrium position in a uniform field of 5 × 10³ N C⁻¹. Its period of oscillation is about:,0.031 s,0.063 s,6.3 s,0.63 s,B,0.063 s,"p E = 2 × 10⁻⁶ x 5 × 10³ = 1 × 10⁻² N m. Then I / (p E) = 1 × 10⁻⁶ / 1 × 10⁻² = 1 × 10⁻⁴ s², so the angular frequency is 100 rad s⁻¹ and T = 2 π / 100 = 0.063 s.",Difficult,Analysis,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Dipole|Oscillation of a dipole,True,PASS
NEET27-PHY-1097,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Dipole,Dipole in a uniform field,Direct MCQ,An electric dipole is placed in a uniform electric field with its axis inclined to the field. It experiences:,zero net force and zero torque in every orientation,a non zero net force and a non zero torque,a non zero net force and zero torque,zero net force and a non zero torque,D,zero net force and a non zero torque,"In a uniform field the forces q E and -q E on the two charges are equal in magnitude and opposite in direction, so they cancel and the net force is zero. Their lines of action are different, so they constitute a couple of moment p E sin θ, which is non zero unless the dipole is aligned or antialigned with the field.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Dipole|Dipole in a uniform field,True,PASS
NEET27-PHY-1098,NEET-UG,Physics,Electricity and Magnetism,XII,Unit 11: Electrostatics,Electric Charges and Fields; Electrostatic Potential and Capacitance,Electric Dipole,Dipole in a non uniform field,Multi-step numerical MCQ,"A short dipole of moment 1 × 10⁻⁶ C m is placed with its axis along the x axis in a region where the electric field is directed along the x axis and its magnitude increases as E = 1000 x newton per coulomb, with x in metres. The magnitude of the net force on the dipole is:",1 × 10⁻³ N,1 × 10³ N,zero,1 × 10⁻⁶ N,A,1 × 10⁻³ N,"The two charges sit at slightly different values of x, where the field magnitudes differ. The net force is p times the rate of change of E with x. Here that rate is 1000 N C⁻¹ per metre, so F = 1 × 10⁻⁶ x 1000 = 1 × 10⁻³ N, directed towards the region of stronger field.",Difficult,Analysis,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Electric Charges and Fields; Electrostatic Potential and Capacitance,Official syllabus PDF p. 5,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 11: Electrostatics",,False,Electricity and Magnetism|Electric Dipole|Dipole in a non uniform field,True,PASS
